Id,FriendlyName,ShortName,Category,Priority,ForceShow,ArmorClass
_5a0eed4386f77405112912aa,Health Resort east wing room 314 key,E314 San,Keys,0 None,FALSE,-1
_5a0eedb386f77403506300be,Health Resort east wing room 322 key,E322 San,Keys,3 High,FALSE,-1
_5a0eee1486f77402aa773226,Health Resort east wing room 328 key,E328 San,Keys,3 High,FALSE,-1
_5a0eff2986f7741fd654e684,Health Resort west wing room 321 safe key,W321 safe,Keys,2 Medium,FALSE,-1
_5a0f006986f7741ffd2fe484,Weather station safe key,Safe,Keys,3 High,FALSE,-1
_5a0f045e86f7745b0f0d0e42,Gas station safe key,Gas safe,Keys,0 None,FALSE,-1
_5a0f068686f7745b0d4ea242,Cottage safe key,Safe,Keys,3 High,FALSE,-1
_5a0f075686f7745bcc42ee12,Store safe key,Safe,Keys,0 None,FALSE,-1
_5a0f08bc86f77478f33b84c2,Health Resort management office safe key,Safe,Keys,5 Super,FALSE,-1
_5a0f096dfcdbcb0176308b15,AKMP system front sight device,AKMP FS,Sights,0 None,FALSE,-1
_5a0f0f5886f7741c4e32a472,Health Resort management warehouse safe key,Safe,Keys,3 High,FALSE,-1
_5a13ee1986f774794d4c14cd,Health Resort west wing room 323 key,W323 San,Keys,3 High,FALSE,-1
_5a13eebd86f7746fd639aa93,Health Resort west wing room 218 key,W218 San,Keys,3 High,FALSE,-1
_5a13ef0686f7746e5a411744,Health Resort west wing room 219 key,W219 San,Keys,3 High,FALSE,-1
_5a13ef7e86f7741290491063,Health Resort west wing room 301 key,W301 San,Keys,5 Super,FALSE,-1
_5a13f24186f77410e57c5626,Health Resort east wing room 222 key,E222 San,Keys,5 Super,FALSE,-1
_5a13f35286f77413ef1436b0,Health Resort east wing room 226 key,E226 San,Keys,5 Super,FALSE,-1
_5a13f46386f7741dd7384b04,Health Resort west wing room 306 key,W306 San,Keys,3 High,FALSE,-1
_5a144bdb86f7741d374bbde0,Health Resort east wing room 205 key,E205 San,Keys,3 High,FALSE,-1
_5a144dfd86f77445cb5a0982,Health Resort west wing room 203 key,W203 San,Keys,3 High,FALSE,-1
_5a1452ee86f7746f33111763,Health Resort west wing room 222 key,W222 San,Keys,3 High,FALSE,-1
_5a145d4786f7744cbb6f4a12,Health Resort east wing room 306 key,E306 San,Keys,0 None,FALSE,-1
_5a145d7b86f7744cbb6f4a13,Health Resort east wing room 308 key,E308 San,Keys,0 None,FALSE,-1
_5a145ebb86f77458f1796f05,Health Resort east wing room 316 key,E316 San,Keys,0 None,FALSE,-1
_5a154d5cfcdbcb001a3b00da,Ops-Core FAST MT Super High Cut helmet (Black),FAST MT,Armored Helmets,4 Ultra,FALSE,4
_5a16b672fcdbcb001912fa83,Ops-Core FAST Visor,FAST,Visors,2 Medium,FALSE,-1
_5a16b7e1fcdbcb00165aa6c9,Ops-Core FAST multi-hit ballistic face shield,FAST FS,Visors,4 Ultra,FALSE,-1
_5a16b8a9fcdbcb00165aa6ca,Norotos Titanium Advanced Tactical Mount,TATM,Mounts,0 None,FALSE,-1
_5a16b93dfcdbcbcae6687261,AN/PVS-14 Dual Dovetail Mount,DDT,Mounts,0 None,FALSE,-1
_5a16b9fffcdbcb0176308b34,Ops-Core FAST RAC Headset,RAC,Headsets,3 High,FALSE,-1
_5a16ba61fcdbcb098008728a,Ops-Core FAST Gunsight Mandible,Gunsight,Additional Armors,2 Medium,FALSE,-1
_5a16badafcdbcb001865f72d,Ops-Core FAST Side Armor,FAST Ears,Additional Armors,1 Low,FALSE,-1
_5a16bb52fcdbcb001a3b00dc,Wilcox Skull Lock head mount,SLock,Armored Helmets,0 None,FALSE,0
_5a17f98cfcdbcb0980087290,Stechkin APS 9x18PM machine pistol,APS,Pistols,0 None,FALSE,-1
_5a17fb03fcdbcbcae668728f,APS 9x18PM 20-round magazine,APS,Magazines,0 None,FALSE,-1
_5a17fb9dfcdbcbcae6687291,APB detachable wire stock,APB,Stocks & Chassis,0 None,FALSE,-1
_5a17fc70fcdbcb0176308b3d,APS bakelite side-pieces,APS bak.,Pistol Grips,0 None,FALSE,-1
_5a1eaa87fcdbcb001865f75e,Trijicon REAP-IR thermal scope,REAP-IR,Sights,5 Super,FALSE,-1
_5a1eacb3fcdbcb09800872be,Trijicon REAP-IR scope eyecup,REAP-IR cup,Sights,0 None,FALSE,-1
_5a1ead28fcdbcb001912fa9f,UNV DLOC-IRD sight mount,DLOC-IRD,Mounts,4 Ultra,FALSE,-1
_5a269f97c4a282000b151807,9x21mm PS gzh,PS,9x21,0 None,FALSE,-1
_5a26abfac4a28232980eabff,9x21mm P gzh,P,9x21,0 None,FALSE,-1
_5a26ac06c4a282000c5a90a8,9x21mm PE gzh,PE,9x21,0 None,FALSE,-1
_5a26ac0ec4a28200741e1e18,9x21mm BT gzh,BT,9x21,0 None,FALSE,-1
_5a27b281c4a28200741e1e52,SR-1MP single rail mount,SR-1MP 1x,Mounts,0 None,FALSE,-1
_5a27b3d0c4a282000d721ec1,SR-1MP sound suppressor mount,SR-1MP mount,Mounts,0 None,FALSE,-1
_5a27b6bec4a282000e496f78,SR-1MP 9x21 silencer,SR-1MP,Barrels,0 None,FALSE,-1
_5a27bad7c4a282000b15184b,SR-1MP quad rail mount,SR-1MP 4x,Mounts,0 None,FALSE,-1
_5a29276886f77435ed1b117c,Working hard drive,Working hard drive,Quest,0 None,FALSE,-1
_5a29284f86f77463ef3db363,Toughbook reinforced laptop,Toughbook reinforced laptop,Quest,0 None,FALSE,-1
_5a29357286f77409c705e025,Sliderkey Flash drive,Sliderkey Flash drive,Quest,0 None,FALSE,-1
_5a294d7c86f7740651337cf9,SAS disk with drones,SAS disk with drones,Quest,0 None,FALSE,-1
_5a294d8486f774068638cd93,SAS disk with drones,SAS disk with drones,Quest,0 None,FALSE,-1
_5a2a57cfc4a2826c6e06d44a,RDG-2B smoke grenade,RDG-2B,Throwables,1 Low,FALSE,-1
_5a2c3a9486f774688b05e574,NightVision,NightVision,Parent Element,-1 Blacklist,FALSE,-1
_5a329052c4a28200741e22d3,Remington R11 RSASS handguard,RSASS,Stocks & Chassis,0 None,FALSE,-1
_5a32a064c4a28200741e22de,SilencerCo Osprey 9 9x19 sound suppressor,Osprey 9,Muzzle Devices,1 Low,FALSE,-1
_5a32aa0cc4a28232996e405f,P226 Trijicon RMR mount,RM50,Mounts,0 None,FALSE,-1
_5a32aa8bc4a2826c6e06d737,Trijicon RMR reflex sight,RMR,Sights,0 None,FALSE,-1
_5a339805c4a2826c6e06d73d,AR-15 Magpul MIAD pistol grip (FDE),MIAD FDE,Pistol Grips,0 None,FALSE,-1
_5a33a8ebc4a282000c5a950d,Alpha Dog Alpha 9 9x19 sound suppressor,Alpha 9,Muzzle Devices,0 None,FALSE,-1
_5a33b2c9c4a282000c5a9511,Trijicon RMR low profile mount,RM33,Mounts,0 None,FALSE,-1
_5a33b652c4a28232996e407c,Trijicon RMR high profile mount,AC32062,Mounts,0 None,FALSE,-1
_5a33bab6c4a28200741e22f8,Trijicon RMR mount for ACOG scopes,RM35,Mounts,0 None,FALSE,-1
_5a33ca0fc4a282000d72292f,Colt A2 buffer tube,Colt A2,Stocks & Chassis,0 None,FALSE,-1
_5a33cae9c4a28232980eb086,Magpul PRS GEN2 stock (FDE),PRS GEN2,Stocks & Chassis,0 None,FALSE,-1
_5a33e75ac4a2826c6e06d759,AR-15 Hera Arms CQR pistol grip/buttstock,CQR AR15,Stocks & Chassis,0 None,FALSE,-1
_5a341c4086f77401f2541505,Headwear,Headwear,Parent Element,-1 Blacklist,FALSE,-1
_5a341c4686f77469e155819e,FaceCover,FaceCover,Parent Element,-1 Blacklist,FALSE,-1
_5a34f7f1c4a2826c6e06d75d,AR-10 7.62x51 18 inch barrel,AR-10 18,Barrels,0 None,FALSE,-1
_5a34fae7c4a2826c6e06d760,AR-10 7.62x51 22 inch barrel,AR-10 22,Barrels,0 None,FALSE,-1
_5a34fbadc4a28200741e230a,JP Enterprises Gas System-6,GS-6,Gas Blocks,0 None,FALSE,-1
_5a34fd2bc4a282329a73b4c5,AAC Blackout 51T 7.62x51 flash hider,51T 762,Muzzle Devices,0 None,FALSE,-1
_5a34fe59c4a282000b1521a2,AAC 762-SDN-6 multi-caliber sound suppressor,SDN-6,Muzzle Devices,2 Medium,FALSE,-1
_5a3501acc4a282000d72293a,7.62x51 Magpul PMAG 20 SR-LR GEN M3 20-round magazine,PMAG 7.62,Magazines,0 None,FALSE,-1
_5a351711c4a282000b1521a4,HK MP5 9x19 X Products X-5 50-round drum magazine,X-5 MP5,Magazines,1 Low,FALSE,-1
_5a367e5dc4a282000e49738f,Remington R11 RSASS 7.62x51 marksman rifle,RSASS,Marksman Rifles,4 Ultra,FALSE,-1
_5a37ca54c4a282000d72296a,JP Enterprises Flat-Top 30mm ring scope mount,JP 30mm,Mounts,0 None,FALSE,-1
_5a37cb10c4a282329a73b4e7,Leupold Mark 4 LR 6.5-20x50 riflescope,6.5-20x50,Sights,0 None,FALSE,-1
_5a38e6bac4a2826c6e06d79b,TOZ-106 20ga bolt-action shotgun,TOZ-106,Shotguns,0 None,FALSE,-1
_5a38ebd9c4a282000d722a5b,20/70 7.5mm buckshot,7.5mm,20ga,0 None,FALSE,-1
_5a38ed75c4a28232996e40c6,TOZ-106 20ga MTs 20-01 Sb.3 4-shot magazine,Sb.3x4,Magazines,0 None,FALSE,-1
_5a38ee51c4a282000c5a955c,TOZ-106 20ga MTs 20-01 Sb.3 2-shot magazine,20-01 Sb.3x2,Magazines,0 None,FALSE,-1
_5a38eecdc4a282329a73b512,TOZ-106 002 pistol grip,TOZ106,Pistol Grips,0 None,FALSE,-1
_5a38ef1fc4a282000b1521f6,TOZ-106 stock,TOZ106,Stocks & Chassis,0 None,FALSE,-1
_5a398ab9c4a282000c5a9842,Ops-Core Single Clamp Rail Adapter mount,SCRA,Mounts,0 None,FALSE,-1
_5a398b75c4a282000a51a266,Ops-Core Picatinny Rail Adapter mount,PRA,Mounts,0 None,FALSE,-1
_5a3c16fe86f77452b62de32a,9x19mm Luger CCI,Luger CCI,9x19,0 None,FALSE,-1
_5a43943586f77416ad2f06e2,Ded Moroz hat,Hat,Barter Items,0 None,FALSE,-1
_5a43957686f7742a2c2f11b0,Santa's hat,Hat,Vanity,0 None,FALSE,-1
_5a5f1ce64f39f90b401987bc,Zenit Klesch-2IKS flashlight with laser,K-2IKS,Lights & Lasers,0 None,FALSE,-1
_5a6086ea4f39f99cd479502f,7.62x51mm M61,M61,7.62x51,1 Low,FALSE,-1
_5a608bf24f39f98ffc77720e,7.62x51mm M62 Tracer,M62,7.62x51,1 Low,FALSE,-1
_5a6860d886f77411cd3a9e47,Secure case for documents 0060,Secure case for documents 0060,Quest,0 None,FALSE,-1
_5a687e7886f7740c4a5133fb,Blood sample,Blood sample,Quest,0 None,FALSE,-1
_5a69a2ed8dc32e000d46d1f1,AS VAL Rotor 43 pistol grip & buffer tube,R43 VAL,Stocks & Chassis,0 None,FALSE,-1
_5a6b585a8dc32e5a9c28b4f1,Glock 9x19 Alpha Wolf thread protector,G AW thr.,Muzzle Devices,0 None,FALSE,-1
_5a6b592c8dc32e00094b97bf,Glock 9x19 Double Diamond thread protector,G DD thr.,Muzzle Devices,0 None,FALSE,-1
_5a6b59a08dc32e000b452fb7,Glock SAI thread protector,G SAI thr.,Muzzle Devices,0 None,FALSE,-1
_5a6b5b8a8dc32e001207faf3,Glock 9x19 Lone Wolf threaded barrel,G AW,Barrels,0 None,FALSE,-1
_5a6b5e468dc32e001207faf5,Glock 9x19 Double Diamond threaded barrel,G DD thr.,Barrels,0 None,FALSE,-1
_5a6b5ed88dc32e000c52ec86,Glock 9x19 SAI threaded barrel,G SAI,Barrels,0 None,FALSE,-1
_5a6b5f868dc32e000a311389,Glock 17 9x19 barrel,G17,Barrels,0 None,FALSE,-1
_5a6b60158dc32e000a31138b,Glock 17 9x19 barrel with a muzzle brake,G17 mb,Muzzle Devices,0 None,FALSE,-1
_5a6f58f68dc32e000a311390,Glock front sight,Glock FS,Sights,0 None,FALSE,-1
_5a6f5d528dc32e00094b97d9,Glock rear sight,Glock RS,Sights,0 None,FALSE,-1
_5a6f5e048dc32e00094b97da,Glock 9x19 pistol slide,Glock,Receivers & Slides,0 None,FALSE,-1
_5a6f5f078dc32e00094b97dd,Glock 9x19 Viper Cut pistol slide,G ViperCut,Receivers & Slides,0 None,FALSE,-1
_5a702d198dc32e000b452fc3,Glock Alpha Wolf pistol slide,G AW,Receivers & Slides,0 None,FALSE,-1
_5a7033908dc32e000a311392,Glock 9x19 Alpha Wolf custom pistol slide,G AW C,Receivers & Slides,0 None,FALSE,-1
_5a70366c8dc32e001207fb06,Glock Double Diamond flash hider,G DD FH,Barrels,0 None,FALSE,-1
_5a7037338dc32e000d46d257,Glock 9x19 CARVER Custom Decelerator 3 Port compensator,G 3Port,Muzzle Devices,0 None,FALSE,-1
_5a705e128dc32e000d46d258,Glock 9x19 Alpha Wolf bullnose compensator,G AW,Muzzle Devices,0 None,FALSE,-1
_5a718b548dc32e000d46d262,Glock 9x19 17-round magazine,Glock 9x19,Receivers & Slides,0 None,FALSE,-1
_5a718da68dc32e000d46d264,Glock 9x19 Magpul PMAG GL9 21-round magazine,GL9,Magazines,0 None,FALSE,-1
_5a718f958dc32e00094b97e7,Glock 9x19 SGM Tactical 50-round drum magazine,G SGMT,Magazines,0 None,FALSE,-1
_5a71e0048dc32e000c52ecc8,Glock ZEV Tech front sight,G ZT FS,Sights,0 None,FALSE,-1
_5a71e0fb8dc32e00094b97f2,Glock ZEV Tech rear sight,G ZT RS,Sights,0 None,FALSE,-1
_5a71e1868dc32e00094b97f3,Glock ZEV Tech sight mount cap,G ZT cap,Sights,0 None,FALSE,-1
_5a71e22f8dc32e00094b97f4,Glock ZEV Tech HEX Gen3 pistol slide,G ZT HEX,Receivers & Slides,0 None,FALSE,-1
_5a71e4f48dc32e001207fb26,Glock ZEV Tech HEX Spartan pistol slide,G ZT Spartan,Receivers & Slides,0 None,FALSE,-1
_5a74651486f7744e73386dd1,AuxiliaryMod,AuxiliaryMod,Parent Element,-1 Blacklist,FALSE,-1
_5a7828548dc32e5a9c28b516,Remington Model 870 12ga pump-action shotgun,M870,Shotguns,0 None,FALSE,-1
_5a787ebcc5856700142fdd98,M870 12ga 508mm barrel with a fixed sight,M870 508mm FS,Barrels,0 None,FALSE,-1
_5a787f25c5856700186c4ab9,M870 12ga 355mm barrel,M870 355mm,Barrels,0 None,FALSE,-1
_5a787f7ac5856700177af660,M870 12ga 508mm barrel,M870 508mm,Barrels,0 None,FALSE,-1
_5a787fadc5856700155a6ca1,M870 12ga 660mm vent rib barrel,M870 660mm,Barrels,0 None,FALSE,-1
_5a787fdfc5856700142fdd9a,M870 12ga sawn-off 325mm barrel,M870 325mm,Barrels,0 None,FALSE,-1
_5a788031c585673f2b5c1c79,M870 FAB Defense PR870 forestock,PR870,Handguards,0 None,FALSE,-1
_5a788068c5856700137e4c8f,M870 Magpul MOE handguard,MOE 870,Pistol Grips,0 None,FALSE,-1
_5a788089c5856700142fdd9c,M870 SpeedFeed short handguard,870 SFeed,Stocks & Chassis,0 None,FALSE,-1
_5a7880d0c5856700142fdd9d,M870 SPS polymer stock,M870 SPS,Stocks & Chassis,0 None,FALSE,-1
_5a78813bc5856700186c4abe,M870 Magpul SGA polymer stock,M870 SGA,Stocks & Chassis,0 None,FALSE,-1
_5a788169c5856700142fdd9e,M870 Shockwave Raptor grip,870 Raptor,Charging Handles,0 None,FALSE,-1
_5a7882dcc5856700177af662,M870 12ga 4-shell magazine,M870x4,Magazines,0 None,FALSE,-1
_5a78830bc5856700137e4c90,M870 12ga 7-shell magazine,M870x7,Magazines,0 None,FALSE,-1
_5a78832ec5856700155a6ca3,M870 12ga 10-shell magazine,M870x10,Magazines,0 None,FALSE,-1
_5a789261c5856700186c65d3,M870 Mesa Tactical magazine clamp,MT Clamp,Mounts,0 None,FALSE,-1
_5a7893c1c585673f2b5c374d,M870 Leapers UTG PRO MTU-028SG rail,MTU-028SG,Handguards,0 None,FALSE,-1
_5a78948ec5856700177b1124,M870 XS SHOTRAIL rail with Ghost Ring rear sight,M870 XS,Mounts,0 None,FALSE,-1
_5a7ad0c451dfba0013379712,Glock 9x19 CARVER Custom 4 Port muzzle brake,G CC 4P,Muzzle Devices,0 None,FALSE,-1
_5a7ad1fb51dfba0013379715,Glock 9x19 Lone Wolf LWD-COMP9 compensator,LWD-COMP9,Muzzle Devices,0 None,FALSE,-1
_5a7ad2e851dfba0016153692,Glock 9x19 Big Stick 33-round magazine,Big Stick,Magazines,0 None,FALSE,-1
_5a7ad4af51dfba0013379717,Glock Aimtech mount base,G AT base,Mounts,0 None,FALSE,-1
_5a7ad55551dfba0015068f42,Glock Aimtech Tiger Shark sight mount,G TShark,Mounts,0 None,FALSE,-1
_5a7ad74e51dfba0015068f45,Glock 9x19 Fischer Development FD917 sound suppressor,G FD917,Muzzle Devices,0 None,FALSE,-1
_5a7ae0c351dfba0017554310,Glock 17 9x19 pistol,Glock 17,Pistols,0 None,FALSE,-1
_5a7afa25e899ef00135e31b0,Glock Polymer80 PS9 pistol slide,G PS9,Stocks & Chassis,0 None,FALSE,-1
_5a7b32a2e899ef00135e345a,Glock 9x19 Strike Industries G4 SlideComp compensator,G G4,Auxillary Parts,0 None,FALSE,-1
_5a7b483fe899ef0016170d15,SureFire XC1 tactical flashlight,XC1,Lights & Lasers,0 None,FALSE,-1
_5a7b4900e899ef197b331a2a,UM Tactical UM3 pistol sight mount,UM3,Mounts,0 None,FALSE,-1
_5a7b4960e899ef197b331a2d,Glock Pachmayr Tactical Grip Glove,G TGG,Pistol Grips,0 None,FALSE,-1
_5a7c147ce899ef00150bd8b8,Vendetta Precision VP-09 Interceptor 5.56x45 muzzle brake,VP-09 556,Muzzle Devices,0 None,FALSE,-1
_5a7c4850e899ef00150be885,6B47 Ratnik-BSh helmet,6B47,Armored Helmets,0 None,FALSE,3
_5a7c74b3e899ef0014332c29,NSPU-M night vision scope,NSPU-M,Sights,0 None,FALSE,-1
_5a7d90eb159bd400165484f1,Glock Dead Ringer Snake Eye front sight,G SE FS,Muzzle Devices,0 None,FALSE,-1
_5a7d9104159bd400134c8c21,Glock TruGlo TFX front sight,G TFX FS,Sights,0 None,FALSE,-1
_5a7d9122159bd4001438dbf4,Glock Dead Ringer Snake Eye rear sight,G SE RS,Sights,0 None,FALSE,-1
_5a7d912f159bd400165484f3,Glock TruGlo TFX rear sight,G TFX RS,Sights,0 None,FALSE,-1
_5a7dbfc1159bd40016548fde,Hera Arms CQR tactical foregrip,CQR,Stocks & Chassis,0 None,FALSE,-1
_5a800961159bd4315e3a1657,Glock GTL 21 tactical flashlight with laser,GTL 21,Lights & Lasers,0 None,FALSE,-1
_5a8036fb86f77407252ddc02,Shoreline plan map,Shoreline,Tools,-1 Blacklist,FALSE,-1
_5a80a29286f7742b25692012,Shoreline Health Resort plan map,Resort,Tools,-1 Blacklist,FALSE,-1
_5a9548c9159bd400133e97b3,HK MP5 B&T TL-99 aluminum handguard,TL-99,Handguards,0 None,FALSE,-1
_5a957c3fa2750c00137fa5f7,AKS-74U CAA XRSU47SU tactical handguard,XRSU47SU,Handguards,0 None,FALSE,-1
_5a966ec8a2750c00171b3f36,HK MP5 B&T tri-rail receiver mount,B&T 3x,Mounts,0 None,FALSE,-1
_5a966f51a2750c00156aacf6,SOK-12 12/76 SAI-02 10-round magazine,SAI-02,Magazines,0 None,FALSE,-1
_5a9685b1a2750c0032157104,Glock 9x19 Moto Cut pistol slide,G MotoCut,Receivers & Slides,0 None,FALSE,-1
_5a9d56c8a2750c0032157146,AK Strike Industries TRAX 1 handguard,TRAX 1,Handguards,0 None,FALSE,-1
_5a9d6d00a2750c5c985b5305,Strike Industries KeyMod 4 inch rail,SI 4,Mounts,0 None,FALSE,-1
_5a9d6d13a2750c00164f6b03,Strike Industries KeyMod 6 inch rail,SI 6,Mounts,0 None,FALSE,-1
_5a9d6d21a2750c00137fa649,Strike Industries TRAX bridge rail,TRAX Bridge,Mounts,0 None,FALSE,-1
_5a9d6d34a2750c00141e07da,AK Strike Industries TRAX 2 handguard extension,TRAX 2,Handguards,0 None,FALSE,-1
_5a9e81fba2750c00164f6b11,9x39 SR3M.130 30-round magazine,SR3M.130,Magazines,0 None,FALSE,-1
_5a9ea27ca2750c00137fa672,AK Spikes Tactical Dynacomp 7.62x39 muzzle brake-compensator,Dynacomp AK,Muzzle Devices,0 None,FALSE,-1
_5a9eb32da2750c00171b3f9c,FAB Defense GL-SHOCK buttstock,GL-SHOCK,Stocks & Chassis,0 None,FALSE,-1
_5a9fb739a2750c003215717f,Rotor 43 9x19 muzzle brake-compensator,R43 9x19,Muzzle Devices,1 Low,FALSE,-1
_5a9fbacda2750c00141e080f,Rotor 43 7.62x39 muzzle brake-compensator,R43 7.62x39,Muzzle Devices,1 Low,FALSE,-1
_5a9fbb74a2750c0032157181,Rotor 43 .366 TKM muzzle brake-compensator,R43 .366TKM,Muzzle Devices,0 None,FALSE,-1
_5a9fbb84a2750c00137fa685,Rotor 43 5.56x45 muzzle brake-compensator,R43 556,Muzzle Devices,1 Low,FALSE,-1
_5a9fc7e6a2750c0032157184,VSS/VAL Zenit B-3 mount combo,B-3,Mounts,0 None,FALSE,-1
_5aa2a7e8e5b5b00016327c16,USEC baseball cap (Tan),USEC,Barter Items,0 None,FALSE,-1
_5aa2b87de5b5b00016327c25,BEAR baseball cap (Green),BEAR,Vanity,0 None,FALSE,-1
_5aa2b89be5b5b0001569311f,EMERCOM cap,EMERCOM,Vanity,0 None,FALSE,-1
_5aa2b8d7e5b5b00014028f4a,Police cap,Police,Vanity,0 None,FALSE,-1
_5aa2b923e5b5b000137b7589,Round frame sunglasses,RGlasses,Vanity,0 None,FALSE,-1
_5aa2b986e5b5b00014028f4c,Dundukk sport sunglasses,Dundukk,Vanity,0 None,FALSE,-1
_5aa2b9aee5b5b00015693121,RayBench Hipster Reserve sunglasses,RayBench,Vanity,0 None,FALSE,-1
_5aa2b9ede5b5b000137b758b,Kinda cowboy hat,Cowboy,Vanity,0 None,FALSE,-1
_5aa2ba19e5b5b00014028f4e,Tactical fleece beanie,Fleece,Vanity,0 None,FALSE,-1
_5aa2ba46e5b5b000137b758d,UX PRO beanie,UXPRO,Vanity,0 None,FALSE,-1
_5aa2ba71e5b5b000137b758f,MSA Sordin Supreme PRO-X/L active headset,Sordin,Headsets,2 Medium,FALSE,-1
_5aa66a9be5b5b0214e506e89,Nightforce Magmount 34mm ring scope mount,NF 34mm,Mounts,0 None,FALSE,-1
_5aa66be6e5b5b0214e506e97,Nightforce ATACR 7-35x56 riflescope,ATACR 7-35x56,Sights,0 None,FALSE,-1
_5aa66c72e5b5b00016327c93,Nightforce Magmount 34mm ring scope mount with Ruggedized Accessory Platform,NF 34mm RIS,Mounts,0 None,FALSE,-1
_5aa7cfc0e5b5b00015693143,6B47 Ratnik-BSh helmet (Digital Flora cover),6B47 DFL,Armored Helmets,0 None,FALSE,3
_5aa7d03ae5b5b00016327db5,UNTAR helmet,UNTAR,Armored Helmets,0 None,FALSE,3
_5aa7d193e5b5b000171d063f,SSSh-94 SFERA-S helmet,SFERA-S,Armored Helmets,0 None,FALSE,3
_5aa7e276e5b5b000171d0647,Altyn bulletproof helmet,Altyn,Armored Helmets,4 Ultra,FALSE,5
_5aa7e373e5b5b000137b76f0,Altyn face shield,Altyn FS,Visors,4 Ultra,FALSE,-1
_5aa7e3abe5b5b000171d064d,ZSh-1-2M face shield,ZSh-1-2M FS,Visors,0 None,FALSE,-1
_5aa7e454e5b5b0214e506fa2,ZSh-1-2M helmet,ZSh-1-2M,Armored Helmets,0 None,FALSE,4
_5aa7e4a4e5b5b000137b76f2,ZSh-1-2M helmet (Black cover),ZSh-1-2M,Armored Helmets,0 None,FALSE,4
_5aaa4194e5b5b055d06310a5,Pmag 30 AK74 GEN M3 5.45x39 magazine for AK and compatibles 30-round capacity,GEN M3,Magazines,0 None,FALSE,-1
_5aaa5dfee5b5b000140293d3,5.56x45 Magpul PMAG 30 GEN M3 STANAG 30-round magazine,GEN M3,Magazines,0 None,FALSE,-1
_5aaa5e60e5b5b000140293d6,5.56x45 Magpul PMAG 10 GEN M3 STANAG 10-round magazine,GEN M3,Magazines,0 None,FALSE,-1
_5aaf8a0be5b5b00015693243,M1A 7.62x51 20-round magazine,M1A,Magazines,0 None,FALSE,-1
_5aaf8e43e5b5b00015693246,M1A SOCOM 16 stock,SOCOM16,Stocks & Chassis,0 None,FALSE,-1
_5aaf9d53e5b5b00015042a52,M1A 7.62x51 16 inch barrel,M1A 16,Barrels,0 None,FALSE,-1
_5aafa1c2e5b5b00015042a56,M1A SOCOM 16 7.62x51 muzzle brake-compensator,SOCOM16 M1A,Muzzle Devices,0 None,FALSE,-1
_5aafa49ae5b5b00015042a58,M1A SA XS Post .125 blade front sight,.125 Blade,Sights,0 None,FALSE,-1
_5aafa857e5b5b00018480968,Springfield Armory M1A 7.62x51 rifle,M1A,Marksman Rifles,4 Ultra,FALSE,-1
_5aafbcd986f7745e590fff23,Medicine case,Medicine,Container,5 Super,FALSE,-1
_5aafbde786f774389d0cbc0f,Ammunition case,Ammo,Container,4 Ultra,FALSE,-1
_5ab24ef9e5b5b00fe93c9209,M1A SOCOM 16 upper part,SOCOM16,Stocks & Chassis,0 None,FALSE,-1
_5ab372a310e891001717f0d8,M14 TROY S.A.S.S. Chassis stock,S.A.S.S.,Stocks & Chassis,0 None,FALSE,-1
_5ab3afb2d8ce87001660304d,M1A Smith Enterprise SOCOM 16 7.62x51 threaded muzzle brake & gas block,SOCOM16 thr.,Muzzle Devices,0 None,FALSE,-1
_5ab626e4d8ce87272e4c6e43,AKS-74 metal skeletonized stock (6P21 Sb.5),6P21 Sb.5,Stocks & Chassis,0 None,FALSE,-1
_5ab8dab586f77441cd04f2a2,WARTECH MK3 TV-104 chest rig,MK3 TV-104,Tactical Rigs,4 Ultra,FALSE,-1
_5ab8dced86f774646209ec87,ANA Tactical M2 armored rig,ANA M2,Armored Rigs,4 Ultra,FALSE,4
_5ab8e4ed86f7742d8e50c7fa,MF-UNTAR body armor,MF-UN,Armor Vests,0 None,FALSE,3
_5ab8e79e86f7742d8b372e78,BNTI Gzhel-K armor,Gzhel-K,Armor Vests,4 Ultra,FALSE,5
_5ab8e9fcd8ce870019439434,Kalashnikov AKS-74N 5.45x39 assault rifle,AKS-74N,Assault Rifles,1 Low,FALSE,-1
_5ab8ebf186f7742d8b372e80,SSO Attack 2 raid backpack,Attack 2,Backpacks,4 Ultra,FALSE,-1
_5ab8ee7786f7742d8f33f0b9,VKBO army bag,VKBO bag,Backpacks,0 None,FALSE,-1
_5ab8f04f86f774585f4237d8,Tactical sling bag,Sling,Backpacks,0 None,FALSE,-1
_5ab8f20c86f7745cdb629fb2,Ski hat with holes for eyes,Shmaska,Vanity,0 None,FALSE,-1
_5ab8f39486f7745cd93a1cca,Cold Fear infrared balaclava,CF,Vanity,0 None,FALSE,-1
_5ab8f4ff86f77431c60d91ba,Ghost balaclava,Ghost,Barter Items,0 None,FALSE,-1
_5ab8f85d86f7745cd93a1cf5,Shemagh (Green),Shemagh,Vanity,0 None,FALSE,-1
_5aba62f8d8ce87001943946b,APS front sight,APS FS,Sights,0 None,FALSE,-1
_5aba637ad8ce87001773e17f,APS rear sight,APS RS,Sights,0 None,FALSE,-1
_5aba639ed8ce8700182ece67,APB rear sight,APB RS,Sights,0 None,FALSE,-1
_5abcbb20d8ce87001773e258,M14 SA Enlarged Military Aperture rear sight,M14 RS,Sights,0 None,FALSE,-1
