Id,FriendlyName,Category,Priority
_570fd721d2720bc5458b4596,MRS,Attachments,0 None
_5ca20d5986f774331e7c9602,Berkut,Backpack,0 None
_59e7643b86f7742cbf2c109a,"TV-109, TV-106",Chest Rig,0 None
_5ab8dab586f77441cd04f2a2,TV-104,Chest Rig,4 Ultra
_5c0e746986f7741453628fe5,TV-110,Armored Rig,4 Ultra
_5c0fa877d174af02a012e1cf,Aquamari,Food,2 Medium
_5d1b385e86f774252167b98a,Water filter,Barter Items,0 None
_590c5bbd86f774785762df04,WD-40 100ml.,Barter Items,0 None
_590c5c9f86f77477c91c36e7,WD-40,Barter Items,0 None
_5422acb9af1c889c16000029,Weapon,Parent Element,-1 Blacklist
_5909d89086f77472591234a0,W. Box (5x5),Lootable,0 None
_5909d76c86f77471e53d2adf,W. Box (6x3),Lootable,0 None
_5909d7cf86f77470ee57d75a,Weapon box (4x4),Lootable,0 None
_5909d5ef86f77467974efbd8,Weapon box (5x2),Lootable,0 None
_59fb023c86f7746d0d4b423c,WCase,Container,5 Super
_5448fe124bdc2da5018b4567,Weapon mod,Parent Element,-1 Blacklist
_5d1c819a86f774771b0acd6c,W.parts,Barter Items,0 None
_59148f8286f7741b951ea113,Safe,Keys,0 None
_5cf67a1bd7f00c06585fb6f3,WT1052,Attachments,0 None
_5cf67cadd7f00c065a5abab7,WT0032-1,Attachments,0 None
_5910968f86f77425cf569c32,Weapons repair kit,Unknown,0 None
_5a0f006986f7741ffd2fe484,Weather safe key,Keys,3 High
_5bfebc530db834001d23eb65,Multi-slot,Attachments,0 None
_5a144dfd86f77445cb5a0982,San.203,Keys,3 High
_5a0ec6d286f7742c0b518fb5,San.205,Keys,3 High
_5a0ec70e86f7742c0b518fba,San.207,Keys,3 High
_5a0ee30786f774023b6ee08f,San.216,Keys,5 Super
_5a13eebd86f7746fd639aa93,San.218,Keys,3 High
_5a13ef0686f7746e5a411744,San.219,Keys,3 High
_5a0ee34586f774023b6ee092,San.220,Keys,3 High
_5a0ee37f86f774023657a86f,San.221,Keys,3 High
_5a1452ee86f7746f33111763,San.222W,Keys,3 High
_5a13ef7e86f7741290491063,San.301,Keys,5 Super
_5a0eeb1a86f774688b70aa5c,San.303,Keys,3 High
_5a13f46386f7741dd7384b04,San.306,Keys,3 High
_5a0eeb8e86f77461257ed71a,San.309,Keys,3 High
_5a13ee1986f774794d4c14cd,San.323,Keys,3 High
_5a0eebed86f77461230ddb3d,San.325,Keys,3 High
_5b4391a586f7745321235ab2,Camera,Special,0 None
_5c11046cd174af02a012e42b,Wilcox Interface for PVS-7,Attachments,0 None
_5a16bb52fcdbcb001a3b00dc,SLock,Helmet,0 None
_573476f124597737e04bf328,Cigarettes,Barter Items,0 None
_56ea8d2fd2720b7c698b4570,PICBLOCK,Attachments,0 None
_5c06779c86f77426e00dd782,Wires,Barter Items,0 None
_5bc5a35cd4351e450201232f,Witt,Attachments,0 None
_59d64f2f86f77417193ef8b3,6P1 Sb.6-1,Attachments,0 None
_5648b0744bdc2d363b8b4578,6P20 Sb.6,Attachments,0 None
_59e898ee86f77427614bd225,Wooden AKM / VPO-209 handguard,Attachments,0 None
_57dc32dc245977596d4ef3d3,6P26 Sb.6,Attachments,0 None
_5909d45286f77465a8136dc6,Wood ammobox,Lootable,0 None
_5d2c829448f0353a5c7d6674,WASR 10-63,Attachments,0 None
_59e3647686f774176a362507,Clock,Barter Items,0 None
_578f87ad245977356274f2cc,Wooden crate,Lootable,0 None
_5a0071d486f77404e23a12b2,AKM wood,Attachments,0 None
_5c00076d0db834001d23ee1f,Wooden Elite P226,Attachments,0 None
_574dad8024597745964bf05c,56-A-231 Sb.5,Attachments,0 None
_587e0531245977466077a0f7,OP-SKS W.s.,Attachments,0 None
_56083cba4bdc2de22e8b456f,133/153 W.s.,Attachments,0 None
_59e6284f86f77440d569536f,Wooden VPO-136 handguard,Attachments,0 None
_5900b89686f7744e704a8747,Woods,Tools,0 None
_5a29276886f77435ed1b117c,Working hard drive,Quest,0 None
_5d1b304286f774253763a528,LCD,Barter Items,0 None
_590c311186f77424d1667482,Wrench,Barter Items,0 None
_5a351711c4a282000b1521a4,X-5 MP5,Attachments,0 None
_5addccf45acfc400185c2989,X-14,Attachments,0 None
_56def37dd2720bec348b456a,X400,Attachments,0 None
_5cfe8010d7ad1a59283b14c6,X-47 7.62,Attachments,0 None
_590c346786f77423e50ed342,Xeno,Barter Items,0 None
_5b7bef9c5acfc43d102852ec,X-FAL 7.62,Attachments,0 None
_5a957c3fa2750c00137fa5f7,XRSU47SU,Attachments,0 None
_5a78948ec5856700177b1124,XS Short,Attachments,0 None
_576a581d2459771e7b1bc4f1,"MP-443 ""Grach""",Weapons P,0 None
_591ae8f986f77406f854be45,Yotota,Keys,0 None
_5a0c27731526d80618476ac4,Zarya,Weapons T,1 Low
_5c617a5f2e2216000f1e81b3,B-10,Attachments,0 None
_5649af884bdc2d1b2b8b4589,B-33,Attachments,0 None
_5649ab884bdc2ded0b8b457f,DTK-1,Attachments,0 None
_59fb257e86f7742981561852,DTK-4M,Attachments,0 None
_5c5952732e2216398b5abda2,Perst-3,Attachments,0 None
_5b222d405acfc400153af4fe,PT-1,Attachments,0 None
_59ecc3dd86f7746dc827481c,PT-3,Attachments,0 None
_5c1bc4812e22164bef5cfde7,RK-0,Attachments,0 None
_5c1bc5612e221602b5429350,RK-1,Attachments,0 None
_5c1cd46f2e22164bef5cfedb,B-25U RK-1,Attachments,3 High
_5c1bc5af2e221602b412949b,RK-2,Attachments,0 None
_5649ae4a4bdc2d1b2b8b4588,RK-3,Attachments,0 None
_5c1bc5fb2e221602b1779b32,RK-4,Attachments,0 None
_5c1bc7432e221602b412949d,RK-5,Attachments,0 None
_5c1bc7752e221602b1779b34,RK-6,Attachments,0 None
_5648ac824bdc2ded0b8b457d,RP-1,Attachments,0 None
_5c82342f2e221644f31c060e,PSO 1,Attachments,0 None
_5c82343a2e221644f31c0611,PSO 1M2,Attachments,0 None
_576fd4ec2459777f0b518431,PSO 1M2-1,Attachments,0 None
_5a71e22f8dc32e00094b97f4,G ZT Hex,Attachments,0 None
_5a71e1868dc32e00094b97f3,ZT AP,Attachments,0 None
_5c0e5edb86f77461f55ed1f7,Zhuk-3,Armor Vest,0 None
_5c0e625a86f7742d77340f62,Zhuk-6a,Armor Vest,4 Ultra
_5b0e794b5acfc47a877359b2,Zhukov-S,Attachments,1 Low
_56742c2e4bdc2d95058b456d,Zibbo,Barter Items,0 None
_5939a00786f7742fe8132936,Zibbo,Quest,0 None
_57d152ec245977144076ccdf,PP91 Pol,Attachments,0 None
_5aa7e3abe5b5b000171d064d,ZSh-1-2M face shield (50/50),Attachments,0 None
_5aa7e454e5b5b0214e506fa2,ZSh-1-2M,Helmet,0 None
_5aa7e4a4e5b5b000137b76f2,ZSh-1-2M helmet (black),Helmet,0 None
_5eb67cf81d7b7552f4acd3e7,PPSH-41 7.62x25,Weapons SMG,0 None
_5eb67cf81d7b7552f4acd3e9,Colt M1911 Pistol,Weapons P,0 None
_5e71f6be86f77429f2683c44,Special Twitch Rivals 2020 mask,Vanity,5 Super
_5e71fad086f77422443d4604,Special Twitch Rivals 2020 half mask,Vanity,5 Super
_5e71f70186f77429ee09f183,Rivals,Vanity,5 Super
_5ea03f7400685063ec28bfa8,Submachinegun PPSH-41 7.62x25,Weapons SMG,0 None
_5e81c3cbac2bb513793cdc75,M1911A1,Weapons P,0 None
_5ea02bb600685063ec28bfa1,"10.6"" PPSH-41 7.62x25",Attachments,0 None
_5e81c519cb2b95385c177551,M1911A1 .45,Attachments,0 None
_5ea034eb5aad6446a939737b,35-round 7.62x25 magazine for PPSH-41,Attachments,0 None
_5e81c4ca763d9f754677befa,M1911,Attachments,0 None
_5ea034f65aad6446a939737e,71 PPSH,Attachments,0 None
_5ea03e5009aa976f2e7a514b,PPSH-41 dc,Attachments,0 None
_5e81edc13397a21db957f6a1,M1911A1 slide,Attachments,0 None
_5ea03e9400685063ec28bfa4,PPSH-41 stock,Attachments,0 None
_5e81c6bf763d9f754677beff,M1911A1 P.,Attachments,0 None
_5e81c539cb2b95385c177553,M1911A1 Ca,Attachments,0 None
_5e81c550763d9f754677befd,M1911A1 Ha,Attachments,0 None
_5e81c6a2ac2bb513793cdc7f,M1911A1 Tri,Attachments,0 None
_5e81ee213397a21db957f6a6,M1911A1 FS,Attachments,0 None
_5e81ee4dcb2b95385c177582,M1911A1 RS,Attachments,0 None
